user_id,/,/about,/features,/features/desktop,/features/mobile,/features/web,/pricing,/signup,/tutorial/end,/tutorial/intro,/tutorial/step-four,/tutorial/step-one,/tutorial/step-three,/tutorial/step-two
2261,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,2,0,0,2,2,0,0,1,0,0,0,0,0,0
2263,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,13,0,12,16,0,0,0,2,18,19,9,15,6,6
2265,11,0,0,2,0,0,0,10,11,9,12,2,1,5
2266,12,0,0,0,0,19,12,13,0,10,0,17,15,18
2267,5,0,0,9,8,2,0,20,0,12,0,0,0,0
2268,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,13,0,20,0,0,0,0,12,0,0,0,0,0,0
2270,18,0,0,0,0,0,0,2,0,14,20,9,14,7
2271,1,1,0,0,0,2,0,2,0,0,0,0,0,0
2272,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,1,0,0,1,7,0,0,3,0,8,0,0,0,0
2275,1,0,0,2,0,1,0,1,0,0,0,0,0,0
2276,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,8,20,0,0,0,11,0,11,0,0,0,0,0,0
2279,4,0,0,0,0,0,0,3,13,13,19,12,16,8
2280,17,0,3,0,11,0,10,2,0,16,0,5,0,0
2281,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,2,5,0,2,0,0,0,14,0,3,0,19,0,8
2283,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2284,13,0,0,0,8,0,0,12,0,3,12,10,6,16
2285,16,0,9,0,7,0,0,8,0,12,0,4,0,0
2286,6,0,0,0,0,20,0,19,0,0,0,0,0,0
2287,9,0,4,0,7,0,0,7,0,20,0,15,4,11
2288,17,0,12,8,0,0,0,16,14,7,15,17,15,8
2289,10,0,6,13,0,3,3,12,0,0,0,0,0,0
2290,2,0,0,0,0,1,0,2,0,0,0,0,0,0
2291,20,0,20,0,0,0,0,9,0,20,0,20,0,7
2292,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,1,0,0,2,0,0,18,18,9,18,11,12,6,9
2294,1,0,0,0,2,2,0,0,0,0,0,0,0,0
2295,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,9,0,0,1,0,0,10,11,10,8,11,1,17,8
2297,4,0,0,19,0,0,0,9,0,10,0,0,0,0
2298,19,0,0,0,0,14,0,0,0,0,0,0,0,0
2299,3,0,0,0,0,0,0,10,8,4,10,11,5,14
2300,20,0,0,7,0,0,0,13,0,10,0,5,0,12
2301,8,0,0,0,6,9,0,1,0,9,0,6,0,0
2302,4,0,0,14,0,0,0,15,4,20,3,20,3,7
2303,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,5,0,0,0,0,19,0,20,0,0,0,0,0,0
2305,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,18,0,4,0,0,0,0,0,0,0,0,0,0,0
2307,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,9,0,0,6,12,18,0,11,8,16,12,14,6,8
2310,16,0,0,0,0,0,0,4,0,0,0,0,0,0
2311,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,16,0,0,0,0,0,0,16,0,18,0,0,0,0
2314,15,1,0,0,0,0,0,0,0,0,0,0,0,0
2315,3,0,0,0,0,0,0,14,0,17,0,6,0,0
2316,19,0,10,5,0,0,0,15,0,10,0,0,0,0
2317,8,0,2,0,0,15,0,9,0,3,0,0,0,0
2318,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,16,0,0,18,15,0,0,7,0,17,0,13,0,0
2320,4,0,20,19,0,0,0,0,0,0,0,0,0,0
2321,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,9,0,0,0,0,0,0,8,11,1,5,20,4,7
2323,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,9,0,0,0,0,0,0,2,0,0,0,0,0,0
2326,13,0,20,0,0,14,2,4,0,20,7,5,7,3
2327,2,0,0,2,0,0,0,1,0,0,0,0,0,0
2328,17,0,15,1,0,19,0,9,6,2,8,11,3,4
2329,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,16,0,0,0,0,18,0,15,0,5,0,4,0,0
2331,16,0,0,7,0,0,0,13,9,19,7,4,9,11
2332,2,0,16,0,0,19,0,11,0,5,0,12,18,16
2333,11,0,0,0,0,15,0,5,0,0,0,0,0,0
2334,20,0,0,12,5,19,0,12,6,18,6,16,19,8
2335,8,0,0,0,0,0,0,3,0,5,0,0,0,0
2336,6,0,0,0,0,20,0,11,0,16,0,10,0,0
2337,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,20,0,0,4,0,2,0,18,0,0,0,0,0,0
2339,8,0,0,0,6,0,4,6,0,2,0,2,0,0
2340,2,0,0,1,0,0,0,1,0,0,0,0,0,0
2341,16,0,0,0,1,0,0,4,0,17,0,13,0,0
2342,8,9,0,0,0,0,0,20,19,6,20,5,7,14
2343,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2344,9,0,0,0,15,20,0,10,0,15,0,17,0,17
2345,16,0,0,12,0,0,0,7,0,0,0,0,0,0
2346,12,0,15,0,0,0,0,14,0,10,0,10,0,3
2347,12,0,7,8,0,10,0,4,0,0,0,0,0,0
2348,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,6,0,17,0,18,0,0,6,19,18,15,1,10,9
2350,5,0,15,8,0,0,0,15,0,0,0,0,0,0
2351,20,0,0,18,0,12,0,15,0,13,0,0,0,0
2352,2,0,0,0,0,1,0,2,0,0,0,0,0,0
2353,16,7,0,0,18,0,0,2,0,7,0,16,0,0
2354,11,0,2,0,1,0,0,11,0,20,2,13,17,18
2355,2,0,0,1,0,2,0,0,0,0,0,0,0,0
2356,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,8,0,18,0,0,0,0,0,0,0,0,0,0,0
2358,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,5,0,0,0,0,0,0,5,0,0,0,0,0,0
2360,7,18,0,0,0,0,0,2,0,3,0,0,0,0
2361,1,0,6,12,0,10,0,4,0,0,0,0,0,0
2362,14,0,0,0,0,0,0,14,12,10,3,16,19,10
2363,4,0,0,9,0,0,0,0,0,0,0,0,0,0
2364,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,7,0,0,0,0,0,0,17,0,0,0,0,0,0
2367,9,0,0,10,0,0,0,17,0,0,0,0,0,0
2368,16,0,0,0,0,0,0,15,0,20,0,0,0,0
2369,17,0,0,1,0,0,0,2,4,3,7,9,6,11
2370,20,0,0,15,11,0,0,16,0,8,0,6,0,0
2371,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,19,0,0,12,0,0,12,3,0,8,0,15,0,0
2374,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,13,0,0,0,0,0,0,7,0,15,0,0,0,0
2376,13,0,0,1,13,0,0,4,0,0,0,0,0,0
2377,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,14,0,0,0,4,0,15,17,0,0,0,0,0,0
2379,15,13,0,0,0,12,0,1,0,6,12,14,14,18
2380,11,0,0,0,14,5,0,4,0,9,0,4,0,14
2381,2,0,0,0,1,2,0,1,0,0,0,0,0,0
2382,19,0,3,0,0,18,0,9,17,8,10,6,1,13
2383,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2384,17,0,0,0,9,16,0,6,0,0,0,0,0,0
2385,2,0,0,0,9,10,0,7,14,20,4,3,15,9
2386,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,1,0,0,2,1,2,0,1,0,0,0,0,0,0
2388,1,0,0,2,0,2,0,2,0,0,0,0,0,0
2389,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,3,0,15,0,0,9,0,5,0,8,0,12,0,0
2392,17,0,0,0,0,0,0,15,0,14,17,9,14,6
2393,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,11,0,0,0,0,0,0,19,0,17,5,8,15,20
2395,5,0,0,2,2,13,0,6,0,0,0,0,0,0
2396,5,0,0,2,0,0,0,17,6,15,17,1,10,6
2397,19,0,0,0,0,17,0,8,0,13,0,10,8,4
2398,1,0,0,0,1,2,0,1,0,0,0,0,0,0
2399,2,0,0,0,1,0,2,0,0,0,0,0,0,0
2400,14,0,0,0,0,16,0,11,11,12,2,18,4,1
2401,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,11,0,19,0,13,0,0,6,0,11,0,15,0,1
2403,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,6,0,0,13,8,0,0,7,0,0,0,0,0,0
2405,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,15,0,0,0,0,0,10,3,18,4,16,13,7,13
2407,1,0,0,1,2,2,0,1,0,0,0,0,0,0
2408,3,0,1,18,0,4,0,10,0,0,0,0,0,0
2409,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,2,0,0,0,0,0,0,9,0,15,0,0,0,0
2412,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,8,0,4,0,0,3,0,1,0,6,0,8,0,4
2414,6,0,1,2,0,0,0,18,0,14,0,8,0,8
2415,2,0,0,0,0,11,0,9,0,0,0,0,0,0
2416,18,0,20,0,0,0,19,9,15,14,9,14,7,15
2417,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,3,0,0,0,0,5,0,19,20,13,7,20,8,14
2419,11,0,1,0,0,12,0,0,0,0,0,0,0,0
2420,4,0,0,0,10,3,18,6,12,5,5,20,20,1
2421,16,0,0,4,0,0,0,8,6,19,10,5,10,13
2422,18,0,14,0,0,0,0,0,0,0,0,0,0,0
2423,12,4,0,0,0,0,0,0,0,0,0,0,0,0
2424,4,0,0,0,0,0,0,2,0,2,0,18,19,15
2425,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,18,0,0,0,0,0,0,8,0,12,0,18,0,0
2427,7,0,0,0,0,14,0,20,13,15,18,13,17,12
2428,11,0,0,0,0,0,0,4,15,9,20,13,14,20
2429,4,0,0,9,0,0,0,18,15,16,4,17,8,14
2430,6,0,0,0,0,0,0,19,0,0,0,0,0,0
2431,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,2,0,2,0,0,0,0,1,0,0,0,0,0,0
2433,11,0,0,0,0,1,0,4,0,0,0,0,0,0
2434,7,0,0,0,0,14,0,20,12,9,1,10,11,12
2435,17,0,0,13,4,0,0,17,0,1,0,0,0,0
2436,5,0,0,0,16,2,0,16,0,0,0,0,0,0
2437,3,0,0,18,5,9,0,1,0,5,0,1,0,0
2438,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,8,0,3,10,17,0,0,3,3,1,14,18,6,17
2441,2,0,0,0,0,1,0,2,0,0,0,0,0,0
2442,13,0,0,0,0,15,0,1,0,4,0,12,0,0
2443,8,0,0,0,0,0,0,18,0,20,0,0,0,0
2444,17,0,0,13,0,15,0,10,0,0,0,0,0,0
2445,2,0,0,0,2,0,0,2,0,0,0,0,0,0
2446,8,0,0,0,13,0,0,9,0,11,0,6,7,3
2447,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,11,0,1,0,6,0,0,18,0,14,0,6,0,0
2449,2,0,0,1,0,0,0,2,0,0,0,0,0,0
2450,16,0,0,0,8,0,9,13,0,20,0,16,0,1
2451,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,18,0,7,0,0,0,0,11,0,13,0,10,0,3
2453,5,0,0,8,0,0,0,1,3,7,10,4,8,18
2454,6,0,12,0,0,0,0,11,14,10,14,6,18,15
2455,9,0,0,8,0,0,0,3,11,14,16,5,5,20
2456,2,0,0,0,1,2,0,2,0,0,0,0,0,0
2457,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,1,0,0,2,0,2,0,2,0,0,0,0,0,0
2459,14,0,0,15,6,15,0,6,17,16,13,9,2,10
2460,6,0,0,0,0,0,0,17,0,16,0,18,0,0
2461,10,0,0,0,0,0,0,2,0,0,0,0,0,0
2462,2,0,0,1,0,0,1,2,0,0,0,0,0,0
2463,12,0,0,0,0,0,0,18,6,3,15,12,4,16
2464,1,0,0,0,2,2,0,1,0,0,0,0,0,0
2465,18,0,0,1,0,0,12,10,14,1,5,12,13,4
2466,20,0,0,19,0,10,0,15,0,0,0,0,0,0
2467,15,0,0,20,0,17,2,9,0,0,0,0,0,0
2468,19,0,0,0,0,20,0,1,0,7,15,5,13,17
2469,7,0,0,0,0,0,0,6,0,10,0,0,0,0
2470,19,0,0,0,0,0,8,3,0,0,0,0,0,0
2471,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,19,0,0,2,0,0,0,19,0,19,11,14,15,4
2473,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,3,0,19,0,5,0,19,0,0,0,0,0,0,0
2475,18,0,1,0,0,0,0,0,0,0,0,0,0,0
2476,14,0,0,6,0,0,0,4,16,19,6,18,9,17
2477,8,0,19,0,0,0,19,0,0,0,0,0,0,0
2478,4,0,0,0,0,0,0,17,0,4,0,0,0,0
2479,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,8,0,0,0,0,18,0,12,0,4,0,3,0,14
2481,20,0,0,20,0,0,0,7,0,1,0,10,9,19
2482,13,0,19,0,0,10,0,9,0,19,0,13,0,20
2483,19,0,0,0,0,0,0,8,0,8,0,0,0,0
2484,2,0,0,0,0,19,0,14,8,14,7,11,4,19
2485,7,0,0,19,3,0,0,6,0,0,0,0,0,0
2486,8,0,0,8,0,0,0,2,8,14,9,17,10,4
2487,10,0,0,0,0,0,13,10,17,14,11,2,12,13
2488,12,12,11,0,0,0,0,7,0,0,0,0,0,0
2489,14,18,20,0,12,0,0,0,0,0,0,0,0,0
2490,17,0,0,13,9,0,0,4,0,3,0,0,0,0
2491,5,0,0,16,2,16,0,7,0,18,0,0,0,0
2492,16,0,0,4,0,0,0,12,0,9,0,0,0,0
2493,1,0,0,0,0,11,0,18,0,15,1,8,14,20
2494,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,16,0,0,0,0,9,0,18,0,18,0,8,0,7
2496,20,0,5,15,16,0,0,20,0,0,0,0,0,0
2497,3,0,0,0,5,9,0,3,0,0,0,0,0,0
2498,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,3,0,0,0,0,0,0,2,2,10,5,16,9,8
2500,11,0,5,6,0,0,0,7,14,17,2,14,12,19
2501,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,14,0,0,0,0,0,0,1,0,0,0,0,0,0
2503,16,0,0,0,0,17,0,7,20,18,2,15,5,6
2504,2,0,0,0,15,0,0,19,0,12,0,0,0,0
2505,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,8,0,15,0,0,0,0,6,0,0,0,0,0,0
2508,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,6,12,4,12,19,13,0,17,0,5,0,19,0,17
2510,5,0,0,0,0,0,0,1,0,0,0,0,0,0
2511,2,0,2,0,0,1,0,2,0,0,0,0,0,0
2512,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2514,1,0,0,0,0,19,0,11,4,7,16,19,17,13
2515,5,0,0,4,13,8,0,3,0,16,0,5,11,13
2516,18,0,0,0,9,1,0,0,0,0,0,0,0,0
2517,1,0,7,0,0,0,0,4,0,5,0,12,0,0
2518,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,10,0,0,0,8,13,0,17,0,7,14,1,9,10
2520,7,0,0,8,0,4,0,8,0,3,0,6,16,19
2521,14,0,0,0,0,20,0,11,0,6,0,16,0,16
2522,14,0,0,9,0,0,0,9,0,9,0,0,0,0
2523,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2524,13,0,0,17,0,0,0,5,0,0,0,0,0,0
2525,1,0,0,0,0,0,0,3,0,0,0,0,0,0
2526,12,0,0,0,9,0,0,1,17,3,19,5,1,19
2527,6,0,0,0,5,0,1,20,0,0,0,0,0,0
2528,7,0,0,0,0,0,0,1,0,14,0,1,0,16
2529,6,0,0,0,0,0,0,10,0,0,0,0,0,0
2530,10,0,0,0,3,0,0,17,2,12,14,5,3,8
2531,3,0,0,0,13,9,0,13,18,14,14,13,19,6
2532,15,0,0,0,0,20,0,8,0,10,20,3,2,12
2533,20,0,0,8,0,0,0,19,0,2,0,16,0,0
2534,13,0,12,0,0,0,0,1,0,16,0,0,0,0
2535,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,1,0,11,9,0,0,0,12,16,11,2,4,7,19
2537,9,0,14,9,0,0,0,10,0,0,0,0,0,0
2538,20,0,0,0,0,0,0,7,20,8,11,17,18,14
2539,7,0,0,0,0,0,0,6,2,12,20,12,13,11
2540,14,0,0,0,0,0,0,4,0,8,0,9,0,6
2541,1,0,5,0,0,0,0,14,5,16,11,10,16,20
2542,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,11,0,0,0,5,0,0,8,5,7,12,13,1,7
2544,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2545,19,0,0,19,0,2,0,3,0,6,0,0,0,0
2546,9,0,0,0,16,0,0,20,17,4,18,2,3,2
2547,7,0,4,0,11,20,0,11,0,8,0,3,0,9
2548,2,0,0,0,0,18,0,5,0,19,0,0,0,0
2549,2,0,0,0,0,5,0,1,1,12,7,17,15,7
2550,13,0,20,0,10,0,0,6,0,0,0,0,0,0
2551,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2552,1,0,0,1,0,2,2,1,0,0,0,0,0,0
2553,15,0,0,8,9,0,0,14,11,7,20,14,11,17
2554,11,17,18,0,15,6,0,17,0,3,0,9,0,0
2555,1,0,0,0,3,6,0,0,0,0,0,0,0,0
2556,8,0,0,18,0,5,0,8,0,0,0,0,0,0
2557,13,0,7,1,6,11,0,6,19,17,5,3,15,8
2558,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,7,8,0,0,0,0,0,0,0,0,0,0,0,0
2560,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,5,0,0,11,4,0,9,16,18,16,16,15,18,12
2562,17,0,0,14,0,11,0,18,0,0,0,0,0,0
2563,17,0,0,0,0,0,0,19,5,9,9,9,2,3
2564,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,10,0,0,0,0,0,0,10,0,16,0,0,0,0
2566,2,0,16,0,0,0,0,6,0,0,0,0,0,0
2567,19,0,0,6,0,0,0,12,0,12,0,2,0,7
2568,14,0,0,0,19,0,0,4,7,4,19,20,18,12
2569,1,0,0,0,0,14,0,17,0,20,1,3,16,20
2570,14,0,0,9,0,6,0,0,0,0,0,0,0,0
2571,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2572,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2573,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,19,0,0,0,0,0,20,8,0,4,17,4,3,16
2575,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,20,0,2,0,4,0,17,12,0,0,0,0,0,0
2577,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,4,0,3,0,0,0,0,17,0,0,0,0,0,0
2579,17,8,0,0,0,0,0,0,0,0,0,0,0,0
2580,6,0,9,0,0,4,0,2,0,3,0,0,0,0
2581,6,0,0,0,0,0,0,10,0,19,0,20,6,2
2582,11,0,0,0,0,0,0,3,0,0,0,0,0,0
2583,15,0,0,3,0,0,0,1,8,9,3,11,6,11
2584,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,4,0,0,0,18,15,0,0,0,0,0,0,0,0
2586,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2588,18,0,17,0,0,17,0,11,15,17,1,14,3,4
2589,12,0,0,0,5,0,0,6,0,12,17,2,6,18
2590,11,0,0,0,0,14,0,8,14,13,18,9,18,11
2591,18,0,0,0,0,0,0,20,4,14,5,6,19,11
2592,14,0,17,6,0,0,0,10,0,12,0,17,8,12
2593,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,9,0,15,0,0,0,0,13,0,9,0,0,0,0
2595,11,0,0,0,0,0,0,10,0,0,0,0,0,0
2596,5,0,0,5,0,0,0,13,0,20,0,0,0,0
2597,6,0,0,0,0,0,1,19,0,13,0,13,0,0
2598,17,0,0,0,0,6,0,15,9,4,17,15,13,12
2599,19,0,0,0,0,14,0,8,20,9,7,5,15,8
2600,8,0,5,0,0,7,0,15,0,3,0,18,0,13
2601,7,0,0,0,2,0,0,6,0,4,0,0,0,0
2602,2,0,0,4,0,0,0,1,0,4,0,1,0,8
2603,10,0,0,0,0,0,0,14,0,0,0,0,0,0
2604,13,0,0,0,0,16,0,11,0,0,0,0,0,0
2605,15,0,1,0,0,0,0,0,0,0,0,0,0,0
2606,18,0,0,0,0,0,0,12,0,0,0,0,0,0
2607,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,7,0,20,14,19,0,0,3,0,4,0,12,0,18
2610,5,0,3,0,0,11,0,16,0,0,0,0,0,0
2611,14,12,0,2,0,0,0,6,16,20,15,20,3,19
2612,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,16,0,0,0,9,15,0,18,14,8,15,11,9,20
2614,11,0,0,6,0,6,0,13,1,19,6,8,3,16
2615,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,16,7,0,0,0,4,0,11,0,12,10,2,20,18
2617,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,1,0,0,2,0,0,0,1,0,0,0,0,0,0
2619,9,0,0,10,0,0,0,13,0,0,0,0,0,0
2620,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,14,0,0,5,0,0,0,7,6,13,2,7,12,6
2622,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,7,0,0,0,0,2,0,18,3,16,13,1,16,17
2624,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2625,6,0,3,0,0,0,0,1,0,0,0,0,0,0
2626,6,0,0,0,0,2,0,0,0,0,0,0,0,0
2627,3,0,0,18,0,0,0,10,14,13,10,18,14,6
2628,4,0,0,0,13,0,0,4,6,20,2,11,11,2
2629,15,0,5,0,0,6,0,20,12,18,4,14,19,16
2630,19,12,7,0,20,0,0,17,0,0,0,0,0,0
2631,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2632,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,6,0,5,15,0,9,0,17,0,19,0,0,0,0
2634,14,0,9,0,0,19,0,11,0,0,0,0,0,0
2635,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,7,0,16,0,0,18,0,13,0,0,0,0,0,0
2637,13,0,0,17,6,0,0,20,0,11,0,0,0,0
2638,2,0,0,9,0,0,0,6,18,17,7,12,13,7
2639,9,0,9,3,0,0,0,16,0,16,0,3,0,0
2640,4,0,0,11,19,0,0,4,0,2,0,0,0,0
2641,4,0,5,0,0,0,0,15,0,0,0,0,0,0
2642,13,0,0,0,0,9,0,8,2,2,8,3,1,14
2643,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,2,0,0,0,2,0,0,2,0,0,0,0,0,0
2645,10,0,0,0,0,15,4,9,0,0,0,0,0,0
2646,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,14,0,0,15,0,20,0,10,0,13,0,1,0,18
2648,11,0,0,16,0,0,0,17,0,2,0,0,0,0
2649,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,3,3,0,0,0,0,0,12,8,13,6,17,4,11
2654,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,11,0,0,0,0,0,0,20,18,10,15,15,13,16
2656,17,4,0,9,0,3,0,2,0,0,0,0,0,0
2657,15,0,0,0,0,19,0,0,0,0,0,0,0,0
2658,18,0,0,2,0,0,0,2,0,7,0,12,0,0
2659,4,0,0,0,18,18,0,7,0,0,0,0,0,0
2660,6,0,0,0,0,0,0,15,0,0,0,0,0,0
2661,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,17,0,0,0,0,0,6,20,8,18,9,9,15,20
2664,19,0,0,0,9,0,0,0,0,0,0,0,0,0
2665,17,0,0,0,0,12,0,18,0,19,0,8,0,0
2666,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,11,0,0,0,3,18,0,14,0,0,0,0,0,0
2669,2,0,1,0,2,0,2,1,0,0,0,0,0,0
2670,20,0,0,0,20,14,0,16,5,4,14,15,14,13
2671,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,2,0,0,2,0,0,0,1,0,0,0,0,0,0
2674,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,18,0,0,1,0,18,0,17,0,0,0,0,0,0
2676,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,5,0,0,2,0,2,0,20,3,14,1,10,19,11
2678,10,0,0,18,1,12,0,0,0,0,0,0,0,0
2679,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,6,0,0,9,0,0,0,5,12,18,8,7,15,15
2681,18,0,0,0,0,9,0,0,0,0,0,0,0,0
2682,5,8,0,8,0,17,0,14,0,0,0,0,0,0
2683,12,13,0,0,0,18,0,0,0,0,0,0,0,0
2684,2,0,2,0,0,0,0,2,0,0,0,0,0,0
2685,1,0,0,0,1,2,0,2,0,0,0,0,0,0
2686,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,19,0,0,0,0,0,0,6,0,0,0,0,0,0
2688,2,0,20,0,4,0,0,11,13,20,8,13,15,16
2689,14,0,0,0,2,0,0,18,20,13,4,10,15,17
2690,13,0,0,0,0,0,18,20,0,7,0,7,8,15
2691,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,18,0,0,0,2,0,18,7,0,0,0,0,0,0
2693,7,0,0,0,0,0,0,19,0,7,0,2,0,13
2694,7,0,15,0,0,6,0,5,0,20,0,13,0,20
2695,14,0,0,0,0,0,0,11,0,8,0,18,13,15
2696,16,0,3,0,0,0,2,4,0,0,0,0,0,0
2697,5,0,7,0,0,0,15,0,0,0,0,0,0,0
2698,11,0,0,0,0,2,0,14,0,0,0,0,0,0
2699,11,0,0,0,0,20,0,19,11,10,2,13,2,4
2700,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,20,0,0,0,0,0,0,10,0,0,0,0,0,0
2703,9,0,0,5,20,0,0,7,0,18,0,1,0,1
2704,3,0,0,0,13,0,0,16,12,10,1,1,3,18
2705,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,3,12,0,0,0,0,0,0,0,0,0,0,0,0
2707,7,0,8,0,11,0,0,0,0,0,0,0,0,0
2708,2,0,0,0,0,0,0,1,0,0,0,0,0,0
